experiment_id,manifest_set_id,manifest_set_version,ablation_group,condition_id,scenario_id,repetition,seed,ticks,agents,contact,modifier,passed,failure_bucket,deterministic_replay_matched,mutations,invalid_inputs,invalid_outputs,observations,decisions,trace_only_decisions,decision_cardinality_errors,privileged_truth_decisions,blocked_privileged_access_attempts,observations_per_tick,trace_only_decision_rate,fatigue_delta,confidence_delta
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,2,1003,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,3,1004,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,4,1005,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,5,1006,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,6,1007,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,7,1008,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,8,1009,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,9,1010,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,10,1011,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,11,1012,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
